,fuv_mag,nuv_mag,Vmag,Bmag,err,variable
8816,20.322,16.592,13.519,14.122,0.0959009906101078,1
8817,21.506,14.483,10.343,10.893,0.054644304369257,0
8818,23.543,17.151,12.899,13.464,0.0422018956920183,0
8819,23.539,17.607,12.642,13.226,0.079762146410437,0
8820,23.521,18.355,15.168,15.702,0.1814745161172774,0
8821,23.258,17.97,14.209,14.701,0.0533385414123783,0
8822,20.439,17.159,12.974,13.541,0.0465295604965273,0
8823,22.263,17.544,14.541,14.981,0.0410487515035475,0
8824,17.967,17.499,15.87,16.673,0.1190042016064979,0
8825,20.86,15.845,12.261,12.64,0.1614001239156897,0
8826,21.421,17.447,13.749,14.16,0.0806225774829854,0
8827,21.478,14.963,9.651,10.219,0.037,0
8828,22.936,22.887,15.774,16.822,0.1071867529128483,0
8829,22.488,20.872,15.625,16.33,0.0420119030752,0
8830,21.324,15.645,11.726,12.212,0.0976165969494941,0
8831,23.457,16.787,11.049,11.775,0.0294278779391243,0
8832,22.924,16.494,11.084,11.659,0.2654147697472769,0
8833,23.23,17.284,14.19,14.662,0.0762954782408499,0
8834,18.872,15.394,11.586,12.077,0.0260768096208105,0
8835,23.429,17.785,12.376,13.05,0.0836719785830358,0
8836,23.296,20.593,11.632,13.018,0.1755135322418189,0
8837,19.661,15.537,12.103,12.411,0.0280178514522437,0
8838,21.844,16.438,13.572,14.102,0.0314006369362151,0
8839,22.683,15.817,10.945,11.339,0.3554898029479889,0
8840,23.759,18.069,14.363,14.799,0.0602162768692983,0
8841,22.901,16.6,12.079,12.71,0.1213136430909565,0
8842,22.58,21.374,15.622,16.405,0.1081572928655298,0
8843,21.772,17.175,13.944,14.42,0.0222036033111745,0
8844,23.585,17.668,13.086,13.654,0.0269072480941474,0
8845,20.314,15.146,11.348,11.815,0.1270275560656033,0
8846,20.745,15.686,11.655,12.174,0.1180677771451635,0
8847,18.658,16.255,11.523,12.046,0.0367151195013716,0
8848,22.301,16.759,13.268,14.031,0.4234170520893083,0
8849,21.797,20.197,15.082,16.142,0.047,0
8850,20.156,16.49,13.615,13.914,0.1176860229593982,0
8851,21.438,18.549,15.819,16.023,0.0468721665810318,0
8852,22.535,16.714,12.408,12.88,0.3006725793949292,0
8853,22.236,15.753,11.928,12.455,0.0509313263129873,0
8854,21.441,17.568,13.939,14.348,0.0844334057112467,0
8855,21.977,17.479,14.187,14.735,0.112946890174099,0
8856,22.652,16.739,12.717,13.301,0.0633245607959502,0
8857,22.778,16.388,9.768,10.61,0.076,0
8858,23.419,16.571,11.574,12.263,0.0715891053163817,0
8859,21.977,15.592,11.004,11.575,0.0837376856618332,0
8860,22.504,16.73,12.947,13.468,0.0724016574395918,0
8861,20.827,14.68,10.494,10.976,0.066850579653433,0
8862,22.342,17.444,14.508,15.048,0.0796492310069595,0
8863,21.705,16.004,12.009,12.461,0.0440454310910904,0
8864,18.563,14.222,10.765,11.157,0.0671788657242737,0
8865,21.631,16.078,12.231,12.737,0.0626498204307083,0
8866,23.558,19.695,13.717,14.52,0.0873212459828649,0
8867,17.983,17.624,15.862,16.44,0.0658559033041078,0
8868,23.584,18.937,14.982,15.537,0.065,0
8869,20.005,14.356,10.546,10.89,0.1250279968647022,0
8870,21.042,15.57,11.806,12.295,0.0524785670536077,0
8871,22.39,20.986,16.412,17.901,0.038,0
8872,23.467,18.193,14.604,15.128,0.0557584074378025,0
8873,23.515,16.345,12.135,12.692,0.0245967477524976,0
8874,22.484,21.066,14.443,15.359,0.0919347594764896,0
8875,22.563,17.091,13.503,13.952,0.0756042326857431,0
8876,18.841,15.273,11.62,12.003,0.0878179936004006,0
8877,23.295,17.198,12.18,12.838,0.1124322017929027,0
8878,23.748,21.638,16.154,16.898,0.1314876420048667,0
8879,18.558,15.637,12.896,13.159,0.1210165277968261,1
8880,22.067,17.295,12.483,13.057,0.0707106781186547,0
8881,21.963,16.345,12.19,12.703,0.0713091859440282,0
8882,23.883,17.633,13.866,14.338,0.0474130783645187,0
8883,21.563,14.992,10.065,10.651,0.0540370243444251,0
8884,23.57,18.188,12.481,13.249,0.0349284983931459,0
8885,22.683,17.166,12.726,13.298,0.1608228839437969,0
8886,19.969,19.116,15.566,16.604,0.1223478647136925,0
8887,21.023,14.449,10.068,10.44,0.0651920240520265,0
8888,23.456,16.777,12.894,13.391,0.0336154726279432,0
8889,21.451,19.427,16.673,16.918,0.1373062270984095,0
8890,23.949,21.284,15.258,16.155,0.1507912464302885,0
8891,24.131,19.696,16.041,16.703,0.1127120224288429,0
8892,19.962,14.956,10.828,11.258,0.0880227243386615,0
8893,23.495,17.568,13.133,13.714,0.0852760224213113,0
8894,21.405,16.215,12.35,12.852,0.0657647321898295,0
8895,18.134,17.823,16.089,16.82,0.072,0
8896,23.004,17.829,14.144,14.611,0.0564003546088143,0
8897,22.68,15.001,7.777,8.7,0.0,0
8898,23.658,17.537,11.272,12.078,0.0216333076527839,0
8899,22.448,16.265,12.081,12.615,0.0273130005674953,0
8900,22.42,17.08,12.21,12.787,0.0389486841883008,0
8901,20.964,16.444,13.176,13.564,0.050921508225896,0
8902,20.683,19.66,15.394,16.497,0.033,0
8903,17.266,16.637,14.615,14.669,0.1103086578651014,0
8904,21.372,18.637,15.759,16.045,0.1084665847162157,0
8905,23.622,17.401,12.932,13.44,0.0524976189936267,0
8906,22.433,16.6,12.865,13.379,0.0523450093132096,0
8907,18.141,17.688,14.59,15.6,0.039,0
8908,18.564,17.738,13.938,14.94,0.1054182147448912,0
8909,22.922,18.405,14.919,15.346,0.1203536455617361,0
8910,23.315,16.913,12.911,13.461,0.0396232255123179,0
8911,23.734,17.88,15.275,15.763,0.1054229576515476,0
8912,22.93,17.791,12.471,13.311,0.0478016736108684,0
8913,18.487,14.049,9.977,10.385,0.0979438614717635,0
8914,22.824,17.501,13.574,14.088,0.0592030404624627,0
8915,18.9,17.218,15.177,15.357,0.034132096331752,0
8916,21.312,15.3,11.228,11.718,0.0666408283261845,0
8917,20.695,15.402,11.04,11.439,0.0971236325515062,0
8918,23.654,16.937,12.605,13.145,0.0629364759102382,0
8919,23.391,17.069,13.301,13.74,0.1077868266533531,0
8920,23.263,16.938,12.33,12.913,0.0544518135602479,0
8921,22.786,15.689,10.376,11.056,0.0469574275274955,0
8922,23.29,18.066,14.357,14.962,0.1870026737776762,0
8923,22.567,16.995,11.083,11.845,0.0920489000477463,0
8924,22.473,18.66,15.497,15.955,0.0728971878744303,0
8925,23.458,16.352,11.554,12.171,0.0518555686498566,0
8926,20.041,18.358,15.918,16.109,0.1213342490807933,0
8927,21.799,19.565,14.676,15.272,0.1276401190848708,0
8928,23.197,19.456,16.217,16.523,0.0917605579756356,0
8929,22.398,16.025,11.082,11.692,0.0482597140480546,0
8930,24.222,17.963,14.183,14.684,0.0635059052372297,0
8931,22.408,16.889,14.16,14.627,0.0260768096208105,0
8932,23.657,20.597,15.553,16.276,0.041,0
8933,24.074,17.472,12.256,12.936,0.0412310562561766,0
8934,22.719,20.856,16.367,17.08,0.0734370478709486,0
8935,19.251,15.342,12.47,12.745,0.029120439557122,0
8936,22.628,16.836,12.87,13.561,0.3589233901545008,0
8937,23.904,17.109,12.261,12.883,0.0418688428309166,0
8938,23.073,22.74,16.225,17.748,0.0,0
8939,22.245,15.475,9.757,10.46,0.055,0
8940,23.212,15.907,11.882,12.471,0.0560357029044875,0
8941,22.935,17.632,12.129,12.759,0.0156204993518133,0
8942,23.294,17.24,11.806,12.526,0.0414004830889689,0
8943,23.149,16.278,12.021,12.574,0.0310161248385416,0
8944,20.868,17.704,14.825,15.033,0.0787210264160725,0
8945,20.974,15.125,11.298,11.807,0.0294278779391243,0
8946,23.383,16.29,12.366,12.897,0.0663701740241804,0
8947,21.353,15.84,12.001,12.527,0.0354682957019364,0
8948,23.326,16.428,12.35,12.844,0.0518555686498566,0
8949,20.783,19.793,14.335,15.12,0.0999299754828349,0
8950,23.501,15.768,11.263,11.865,0.0283019433961698,0
8951,23.241,16.903,12.174,12.755,0.0325729949498046,0
8952,22.799,19.286,15.118,15.723,0.0468614980554399,0
8953,21.354,14.934,10.251,10.811,0.0367967389859482,0
8954,23.765,16.845,11.995,12.661,0.0611310068623116,0
8955,19.296,12.874,8.048,8.575,0.0,0
8956,22.425,17.907,12.257,12.986,0.0361247837363768,0
8957,22.843,22.278,14.066,15.725,0.0689637585982666,0
8958,17.266,13.564,9.457,9.713,0.0,0
8959,23.979,17.945,13.687,14.259,0.3650986168146902,0
8960,16.968,14.155,11.262,11.499,0.0736613874428115,0
8961,22.202,16.313,11.881,12.467,0.0,0
8962,22.523,16.602,12.552,13.073,0.029732137494637,0
8963,21.813,16.596,12.984,13.405,0.0395600808897049,0
8964,22.255,18.314,15.31,15.821,0.1360294085850556,0
8965,22.188,16.627,11.631,12.166,0.0626258732474047,0
8966,20.589,18.268,13.951,14.971,0.0730068489937759,0
8967,22.991,17.795,12.972,13.574,0.0367151195013716,0
8968,23.321,21.575,12.855,14.038,0.1056503667764575,0
8969,21.329,20.951,16.822,17.439,0.173,0
8970,21.654,15.953,12.178,12.696,0.0925904962725656,0
8971,20.658,15.225,11.11,11.599,0.0224722050542442,0
8972,23.65,18.023,13.65,14.429,0.108,0
8973,23.816,16.682,11.368,12.104,0.1089311709291697,0
8974,17.564,14.7,11.746,11.995,0.2545741542262293,1
8975,23.397,16.821,11.204,11.835,0.0349857113690718,0
8976,23.364,22.519,15.762,16.788,0.047169905660283,0
8977,22.961,20.786,15.307,16.039,0.0510392006206993,0
8978,23.004,18.234,14.755,15.197,0.0777817459305202,0
8979,20.676,17.134,13.921,14.241,0.0542033209314706,0
8980,22.1,16.92,12.982,13.53,0.0893756118860173,0
8981,23.81,18.088,13.269,13.803,0.0841724420460758,0
8982,21.862,15.328,11.396,11.955,0.0299666481275433,0
8983,21.147,15.876,12.375,12.881,0.0729451848993475,0
8984,21.379,17.357,14.193,14.536,0.0475078940808788,0
8985,18.572,17.899,15.626,15.797,0.1894465623863362,0
8986,23.584,17.534,13.211,13.657,0.4276037885706814,1
8987,23.029,15.806,10.384,11.015,0.0360693775937428,0
8988,22.074,17.621,13.547,14.073,0.0552268050859363,0
8989,23.557,16.705,12.279,12.792,0.0254950975679639,0
8990,22.427,17.273,12.386,13.043,0.0820365772079747,1
8991,23.17,17.335,7.843,9.033,0.1332403842684341,0
8992,22.114,17.176,13.426,13.957,0.0537121960079831,0
8993,23.891,18.728,14.476,15.063,0.0514295634824951,0
8994,22.555,17.056,13.409,13.89,0.0468401537145214,0
8995,23.486,23.254,13.303,14.581,0.0417731971484108,0
8996,19.913,16.317,13.568,13.864,0.017088007490635,0
8997,23.078,17.257,13.094,13.649,0.0560802995712398,0
8998,23.039,17.062,11.651,12.324,0.051,0
8999,22.788,16.399,12.107,12.676,0.058309518948453,0
9000,23.511,16.393,11.564,12.16,0.1009554357129917,0
9001,24.036,18.825,15.892,16.366,0.1472752525036029,0
9002,21.113,15.091,11.231,11.736,0.051478150704935,0
9003,23.1,18.038,12.794,13.519,0.2143944961980134,1
9004,21.487,19.374,12.446,13.533,0.0349857113690718,1
9005,22.485,17.344,13.53,14.034,0.0695269731830747,0
9006,19.93,18.497,16.012,16.083,0.1584929020492716,0
9007,22.542,21.186,14.476,15.537,0.1183427226321923,0
9008,21.794,14.956,10.043,10.509,0.0594138031100517,0
9009,23.352,16.456,11.719,12.298,0.0612943716828878,0
9010,22.07,15.503,11.015,11.532,0.0368781778291715,0
9011,23.67,18.075,14.434,14.909,0.3172900880897479,0
9012,22.413,18.623,14.98,15.425,0.065299310869258,0
9013,20.979,17.763,15.162,15.377,0.0786002544525143,0
9014,21.384,20.052,14.936,16.06,0.1104536101718726,0
9015,23.667,17.621,13.604,14.01,0.214981394543807,0
9016,22.769,17.482,13.077,13.602,0.0172046505340852,0
9017,22.302,19.979,14.417,15.157,0.0643816744112794,0
9018,23.02,21.049,14.158,15.239,0.0807093550959242,1
9019,18.971,18.107,13.385,14.193,0.1836355085488642,0
9020,22.726,16.927,13.916,14.322,0.0438292140016222,0
9021,18.147,14.36,11.31,11.624,0.0434626276242014,0
9022,23.03,18.719,10.28,11.412,0.0620080639917099,0
9023,23.231,17.535,13.284,13.844,0.0312409987036266,0
9024,22.724,20.567,15.684,16.462,0.0640780773744031,0
9025,18.94,14.377,10.981,11.315,0.0436004587131832,0
9026,18.013,17.746,16.481,16.957,0.1619876538505326,0
9027,21.539,19.532,15.514,16.038,0.1824390309116993,0
9028,18.145,17.709,16.133,16.995,0.1641371377842321,0
9029,19.697,16.345,13.422,13.71,0.1342721117730707,0
9030,21.71,17.865,12.998,13.703,0.1046947945219818,1
9031,23.093,17.508,13.676,14.2,0.1353698637068088,0
9032,18.289,17.982,15.451,16.445,0.0894035793466905,0
9033,21.333,19.845,15.665,16.765,0.01,0
9034,23.104,19.57,15.01,15.599,0.0998599018625594,0
9035,19.288,17.423,14.898,15.085,0.0707106781186547,0
9036,21.854,18.066,14.254,14.701,0.1842308334671479,1
9037,22.956,17.743,13.14,13.69,0.043,0
9038,21.365,16.393,12.845,13.328,0.09338094023943,0
9039,17.758,17.071,15.011,15.077,0.0664830805543786,0
9040,23.771,17.213,12.403,13.04,0.0420594816896261,0
9041,22.842,21.244,14.389,15.302,0.1038701111966286,0
9042,19.364,14.08,10.039,10.391,0.094,0
9043,22.269,20.253,15.135,16.061,0.0563027530410369,0
9044,23.038,16.565,9.093,10.076,0.0570087712549569,0
9045,22.454,16.987,12.957,13.519,0.0373630833845388,0
9046,21.697,15.696,11.547,12.038,0.0339558536926992,0
9047,23.632,20.728,13.344,14.335,0.0886002257333467,0
9048,22.703,15.842,11.089,11.63,0.1561089363233252,0
9049,23.208,16.357,11.94,12.554,0.0864002314811714,0
9050,23.543,18.498,14.693,15.234,0.0483735464897913,0
9051,23.99,16.527,10.911,11.625,0.0984784240328814,0
9052,22.819,16.911,12.227,12.789,0.0156204993518133,0
9053,21.505,15.082,11.052,11.599,0.0403112887414927,0
9054,23.196,16.563,12.121,12.701,0.0512249938994627,0
9055,23.518,18.993,14.078,14.685,0.0557135531087364,0
9056,21.83,18.512,15.598,15.988,0.1301729618622853,1
9057,13.821,12.975,10.69,10.779,0.0438406204335659,0
9058,23.689,16.822,11.778,12.393,0.1551160855617495,0
9059,19.077,15.417,12.369,12.654,0.0514003891035855,0
9060,23.596,20.647,15.671,16.269,0.0384837628097877,0
9061,23.456,16.464,12.044,12.606,0.023259406699226,0
9062,22.347,19.115,14.777,15.298,0.0246981780704569,0
9063,22.825,20.055,16.509,16.899,0.177459854615065,0
9064,22.688,16.756,12.727,13.24,0.1235556554755791,0
9065,24.146,18.002,14.093,14.575,0.0538144961882948,0
9066,23.146,16.737,12.286,12.899,0.0317804971641414,0
9067,18.056,12.853,8.435,8.847,0.0,0
9068,21.854,16.008,11.743,12.291,0.0645368112010502,0
9069,23.454,19.054,15.147,15.624,0.0674166151627327,0
9070,18.414,15.716,11.735,12.16,0.0332415402771893,0
9071,23.538,16.785,12.011,12.649,0.0837615663654877,0
9072,21.986,17.098,13.424,13.965,0.1138463877336474,0
9073,22.908,21.76,15.347,16.511,0.0148660687473185,0
9074,22.622,16.76,13.138,13.572,0.0616846820531645,0
9075,22.534,16.931,13.174,13.708,0.1034842983258813,0
9076,20.139,15.515,11.356,11.788,0.0458039299623951,0
9077,22.584,19.957,10.481,11.988,0.1976486782146544,0
9078,19.643,16.896,14.17,14.395,0.0654599113962125,0
9079,23.362,19.396,16.705,16.954,0.063,0
9080,23.358,16.408,11.239,11.768,0.470851356587193,0
9081,23.798,17.563,13.707,14.241,0.0578013840664737,0
9082,22.945,17.204,11.946,12.67,0.0622253967444161,0
9083,21.241,14.976,10.385,10.946,0.0358468966578698,0
9084,21.58,16.448,13.051,13.457,0.0228035085019827,0
9085,21.971,16.347,12.422,12.892,0.0445533388198909,0
9086,22.199,16.199,12.114,12.619,0.0237697286480094,0
9087,22.822,20.424,15.942,16.837,0.0629682459657246,0
9088,21.576,21.169,15.884,17.575,0.038,0
9089,18.712,13.896,10.201,10.632,0.0298328677803525,0
9090,23.367,17.118,12.771,13.325,0.0550726792520574,0
9091,24.01,20.025,14.239,14.961,0.0548178802946629,0
9092,19.5,18.932,16.754,17.429,0.2708006646963777,0
9093,24.003,16.479,11.652,12.301,0.032310988842807,0
9094,23.309,17.509,13.692,14.176,0.0805294977011529,0
9095,18.5,13.895,10.276,10.683,0.0434165866921848,0
9096,22.56,15.428,10.903,11.555,0.1069626102897643,0
9097,23.39,17.102,12.056,12.897,0.2581821062738469,0
9098,20.812,16.571,13.459,13.528,0.4770744176750625,0
9099,23.057,21.579,16.314,17.418,0.1249519907804593,0
9100,23.536,17.195,12.257,12.833,0.044407206622349,0
9101,23.135,16.339,11.746,12.362,0.0212602916254693,0
9102,22.534,18.896,16.187,16.59,0.072,0
9103,22.126,16.008,12.074,12.613,0.0601664358259653,0
9104,22.822,16.582,11.139,11.878,0.0560802995712398,0
9105,23.393,23.927,15.583,17.006,0.0169999999999999,0
9106,16.063,13.152,10.073,10.254,0.0682422156732912,0
9107,18.919,14.512,11.11,11.306,0.3511595079162744,0
9108,21.513,17.086,13.517,13.964,0.0312409987036266,0
9109,22.86,16.98,11.817,12.464,0.0929623579735368,0
9110,21.411,14.779,10.642,11.2,0.0590592922409336,0
9111,20.369,20.496,16.406,17.382,0.1596652748721524,0
9112,21.429,21.109,16.723,17.529,0.2589903473104741,0
9113,23.528,17.386,13.541,14.071,0.0505667875190821,0
9114,22.753,16.638,12.726,13.237,0.0725603197346869,0
9115,17.268,15.564,13.245,13.365,0.0734982993000518,0
9116,22.95,16.546,11.859,12.475,0.0698927750200262,0
9117,22.813,16.667,11.26,11.89,0.0344818792991333,0
9118,23.867,21.38,15.57,16.318,0.1002845950283491,0
9119,21.739,17.547,13.524,14.052,0.0698927750200262,0
9120,23.356,16.87,11.739,12.314,0.0457055795281057,0
9121,23.411,18.602,14.864,15.379,0.0407185461430046,0
9122,21.246,17.237,14.582,14.895,0.0148660687473185,0
9123,21.493,15.621,11.419,11.921,0.0225610283453569,0
9124,21.166,16.289,12.757,13.185,0.0984733466477097,0
9125,23.894,22.045,15.094,16.478,0.0882326470191164,0
9126,21.805,16.597,12.984,13.469,0.0543415126767741,0
9127,21.205,15.717,11.667,12.121,0.0192353840616713,0
9128,23.725,15.813,11.132,11.749,0.0676239602507868,0
9129,20.094,14.596,10.681,11.091,0.0234307490277199,0
9130,23.327,18.954,14.671,15.182,0.0942443632266673,0
9131,23.664,18.057,14.26,14.722,0.0718052922840649,0
9132,23.271,16.823,12.384,12.962,0.0658634952003004,0
9133,22.011,16.333,12.296,12.8,0.041182520563948,0
9134,22.697,16.188,12.335,12.767,0.0983869910099907,0
9135,23.529,16.474,11.349,12.019,0.0156204993518133,0
9136,22.012,16.066,11.651,12.188,0.065299310869258,0
9137,21.219,20.008,14.766,15.992,0.1095536398299937,0
9138,22.889,21.256,14.345,15.769,0.122723265927859,1
9139,21.398,17.354,14.597,14.91,0.1103177229641729,0
9140,21.489,15.256,11.117,11.632,0.0240416305603426,0
9141,23.15,17.45,13.14,13.693,0.0458039299623951,0
9142,21.904,18.914,14.926,15.423,0.11629703349613,0
9143,23.193,17.228,12.722,13.306,0.0898443097808648,0
9144,22.717,16.391,12.682,13.173,0.0496487663492256,0
9145,21.75,15.531,11.06,11.601,0.0459673797382448,0
9146,22.803,15.602,9.726,10.43,0.0683593446428504,0
9147,23.865,17.789,13.742,14.226,0.0304138126514911,0
9148,21.382,15.521,11.513,12.12,0.0427551166528639,0
9149,21.278,17.133,14.01,14.396,0.1091237829256299,0
9150,20.692,15.214,11.258,11.716,0.0162788205960997,0
9151,21.872,19.303,14.416,15.115,0.0470106370941726,0
9152,22.775,19.402,12.715,13.598,0.029,0
9153,22.006,16.337,12.339,12.819,0.0497292670366254,0
9154,23.28,20.008,11.637,12.875,0.0612943716828878,0
9155,20.715,15.397,12.591,13.018,0.0335410196624968,0
9156,23.049,16.096,12.17,12.668,0.0300166620396072,0
9157,23.411,21.256,15.57,16.283,0.0368917334913934,0
9158,23.476,16.094,11.052,11.679,0.0693541635375988,0
9159,22.872,15.621,9.35,10.146,0.0940212741883452,0
9160,20.145,14.473,10.607,11.007,0.2674789711360503,0
9161,22.225,20.668,15.108,16.316,0.1059481005020854,0
9162,23.95,17.322,12.753,13.321,0.027730849247724,0
9163,17.354,16.548,14.475,14.544,0.1405773808263619,0
9164,22.996,17.333,13.733,14.216,0.0609590026165126,0
9165,21.826,20.644,14.382,15.276,0.0662117814289874,0
9166,18.728,14.234,10.646,11.131,0.041182520563948,0
9167,21.128,16.647,10.925,11.824,0.0509901951359278,0
9168,22.314,20.741,14.553,15.778,0.157,1
9169,18.564,17.547,15.29,15.369,0.0708025423272356,0
9170,20.704,14.122,9.097,9.653,0.0282311884269862,0
9171,23.203,17.061,12.794,13.343,0.0256124969497313,0
9172,18.934,18.491,16.457,17.19,0.0693541635375988,0
9173,22.795,16.265,11.355,11.974,0.0364005494464025,1
9174,23.276,16.592,10.913,11.6,0.0390512483795332,0
9175,18.926,18.271,16.653,16.682,0.074,0
9176,22.514,19.441,14.375,15.116,0.0655133574166368,0
9177,18.2,17.91,16.54,17.227,0.250353749722268,0
9178,22.214,16.398,12.662,13.108,0.0406078810084939,0
9179,23.775,17.565,13.12,13.722,0.0408044115262063,0
9180,21.313,20.188,14.731,15.575,0.06859300255857,0
9181,21.798,20.269,15.721,16.677,0.077,0
9182,22.798,19.918,14.197,14.86,0.0501198563445666,0
9183,19.439,14.827,11.449,11.856,0.0310161248385416,0
9184,22.954,19.104,16.167,16.468,0.1126987133910587,0
9185,22.37,17.673,14.558,14.944,0.0537587202228624,0
9186,22.791,17.463,14.028,14.476,0.0480520551069358,0
9187,20.687,15.925,12.258,12.627,0.0850881895447305,0
9188,23.063,22.793,15.193,16.235,0.1217086685491218,0
9189,21.521,15.721,11.214,11.709,0.0468187996428785,0
9190,22.901,16.827,12.794,13.292,0.039408120990476,0
9191,20.253,15.44,11.973,12.449,0.0822800097228968,0
9192,22.918,17.749,14.302,14.803,0.0936803074290429,0
9193,22.534,16.721,13.413,13.854,0.0499799959983992,0
9194,22.336,16.605,12.377,12.997,0.0572800139664787,0
9195,23.386,17.402,13.429,13.97,0.0334215499341368,0
9196,18.339,15.725,13.228,13.429,0.0882836338173729,0
9197,23.574,18.456,15.712,16.232,0.0767919266589919,0
9198,21.079,16.094,12.085,12.613,0.0638905313798531,0
9199,21.988,16.387,12.336,12.848,0.109,0
9200,19.805,19.256,15.799,16.988,0.047927027865287,0
9201,22.009,21.777,16.262,17.549,0.3490444097819072,0
9202,23.317,17.021,13.29,13.759,0.03104834939252,0
9203,23.026,15.681,11.329,11.825,0.0332866339541864,0
9204,22.519,16.135,10.739,11.411,0.092655275079188,0
9205,16.066,15.695,14.115,14.097,0.0305286750449474,0
9206,17.643,13.17,9.172,9.642,0.0,0
9207,23.152,16.53,12.372,12.915,0.0763216876123687,0
9208,22.9,17.066,14.155,14.675,0.0281602556806574,0
9209,22.333,16.324,11.484,12.058,0.0592283715798433,0
9210,23.822,17.329,12.186,12.843,0.0242074368738204,0
9211,22.172,16.011,12.207,12.705,0.1629754582751648,0
9212,22.915,16.169,11.664,12.143,0.094847245611035,0
9213,23.83,21.018,15.307,16.076,0.0560802995712398,0
9214,20.292,16.665,13.71,14.032,0.035,0
9215,23.634,18.26,13.298,13.933,0.0960468635614927,0
9216,22.733,16.571,12.703,13.14,0.0971442226794779,0
9217,22.837,20.406,14.849,15.482,0.1791089054179049,0
9218,23.214,17.219,12.346,12.967,0.0354682957019364,0
9219,22.375,15.114,9.731,10.34,0.0609590026165126,0
9220,22.11,18.165,14.598,15.005,0.064443773942872,0
9221,21.115,15.118,8.94,9.908,0.1648302156766167,0
9222,23.617,18.076,15.084,15.596,0.0482700735445886,0
9223,19.668,18.889,15.067,15.721,0.092655275079188,0
9224,21.457,14.291,8.894,9.478,0.0363593179253956,0
9225,23.578,17.036,12.726,13.205,0.0793788384898645,0
9226,23.321,17.087,13.236,13.796,0.0420119030752,0
9227,18.912,18.588,16.557,17.073,0.1852349858962933,0
9228,23.338,17.371,13.757,14.186,0.092200867674876,0
9229,22.445,18.635,14.311,14.8,0.1704611392664028,0
9230,18.339,14.098,10.886,11.256,0.0735730929076656,0
9231,20.703,19.806,16.417,17.392,0.051478150704935,0
9232,18.281,16.473,13.792,13.998,0.1304185569618066,0
9233,22.309,16.188,11.904,12.447,0.0576974869470066,0
9234,21.106,16.026,12.237,12.713,0.0713091859440282,0
9235,23.51,16.486,12.388,12.938,0.0202484567313165,0
9236,22.888,19.563,16.698,17.137,0.1079120011861516,0
9237,21.92,20.404,15.295,16.44,0.2524460338369371,0
9238,23.515,17.271,13.508,13.974,0.1021077861869505,0
9239,24.257,22.728,15.906,16.794,0.0269258240356725,0
9240,23.923,22.056,15.735,16.592,0.1168674462799628,0
9241,23.119,23.317,15.091,16.181,0.0807774721070175,0
9242,21.141,19.644,15.471,16.173,0.1380036231408436,0
9243,22.937,17.6,13.661,14.123,0.0739256383131048,0
9244,22.145,15.405,10.112,10.81,0.0921140597303147,0
9245,23.95,17.468,11.849,12.599,0.0631347764706583,0
9246,22.82,19.567,9.967,11.175,0.0518941229813164,0
9247,21.57,14.693,10.318,10.88,0.0468721665810318,0
9248,19.913,19.549,16.045,17.066,0.209401528170164,0
9249,23.436,19.83,15.478,16.112,0.137419067090415,0
9250,23.257,15.681,11.054,11.62,0.042953463189829,0
9251,22.188,17.807,15.324,15.73,0.0663701740241804,0
9252,22.082,18.255,15.101,15.533,0.0671192967781993,0
9253,23.032,17.016,11.812,12.45,0.0328024389337134,0
9254,21.114,20.506,14.686,15.62,0.0782432105680742,0
9255,23.495,17.613,13.995,14.483,0.0214709105535838,0
9256,23.651,17.098,12.928,13.545,0.0465295604965273,0
9257,23.587,16.589,11.065,11.729,0.0416773319683494,0
9258,18.519,14.642,11.598,12.001,0.0347131099154195,0
9259,23.13,21.057,16.463,17.005,0.3848077442048171,0
9260,23.826,17.661,12.455,13.068,0.1186001686339442,0
9261,22.869,15.737,10.634,11.191,0.1055367234662892,0
9262,22.149,18.894,16.312,16.644,0.11,0
9263,24.347,22.165,12.772,14.254,0.0474236228055175,0
9264,21.154,14.957,6.28,7.25,0.0,0
9265,22.965,18.128,14.501,14.97,0.1493351934407961,0
9266,23.647,17.218,13.156,13.686,0.0604400529450463,0
9267,22.24,20.919,15.226,16.126,0.0960468635614927,0
9268,21.149,15.49,11.5,11.977,0.1386578522839583,1
9269,21.162,17.31,13.886,14.344,0.1816039647144301,0
9270,20.765,14.145,9.484,10.018,0.024,0
9271,19.52,16.614,13.248,13.595,0.0592368128784795,0
9272,22.23,15.972,11.685,12.321,0.1100545319375808,0
9273,23.309,16.734,11.23,12.002,0.1351517665441336,0
9274,23.201,21.152,15.691,16.535,0.069462219947249,0
9275,23.363,16.756,12.119,12.736,0.0802122185206219,0
9276,21.863,15.833,9.24,10.325,0.0901387818865997,0
9277,23.839,20.629,12.65,13.759,0.0635137780328016,0
9278,18.971,18.169,15.481,16.206,0.1251598977308626,0
9279,23.643,16.956,12.039,12.658,0.0333016516106934,0
9280,22.699,20.855,13.557,14.814,0.0752861208988748,1
9281,22.237,16.442,12.225,12.731,0.0468187996428785,0
9282,20.408,18.979,16.408,16.542,0.1597654530867046,0
9283,23.191,16.137,11.542,12.131,0.0977445650662992,0
9284,21.009,18.93,15.902,16.237,0.097637083119069,0
9285,23.127,16.695,10.939,11.664,0.0612943716828878,0
9286,21.073,15.478,11.709,12.187,0.0572450871254468,0
9287,18.957,18.585,14.09,14.738,0.037161808352124,0
9288,22.615,15.913,11.405,11.965,0.0598080262172227,0
